rooms,halls,size,direction,height,decoration,unit_price,price
2,1,54.67,西,低,,69508,380
2,1,53.74,南,高,,54894,295
2,1,60.4,南北,中,,62914,380
2,1,112,,低,,62500,700
3,1,64.79,西北,中,,77172,500
1,1,62.1,东,中,,88567,550
2,2,106.96,西南,高,精,71990,770
1,0,54.56,西,中,,52236,285
1,1,52.86,南,低,精,57700,305
4,2,198.3,西北,高,精,60514,1200
4,2,160.7,南北,低,精,92097,1480
1,1,35.83,南,高,,103265,370
3,1,69.12,东西,中,,69444,480
1,1,56.02,东北,低,精,74973,420
1,1,53.12,南,低,,89985,478
2,1,59.21,南北,低,精,72623,430
1,1,45.3,南,中,,68433,310
3,2,154,南北,高,,90909,1400
3,2,134.1,南北,中,,74571,1000
4,1,188.98,南北,高,,43920,830
2,2,116,南,中,,84483,980
3,1,102.62,西南,高,中,64315,660
1,1,60.4,西,低,简,67881,410
2,1,54.3,东西,高,精,64457,350
1,1,79.36,北,低,精,65524,520
3,1,73.28,东北,低,中,66867,490
3,2,90.2,东南,低,,87583,790
2,1,46,南,低,,75652,348
3,2,160.4,南北,低,,53616,860
2,1,83.94,东西,低,,83393,700
2,1,94.14,西南,中,精,62673,590
2,1,61.32,东西,中,精,65232,400
1,1,52,南,低,精,73846,384
1,1,42.64,东南,低,,89118,380
2,1,88.07,东北,高,,54956,484
3,2,136.3,南北,低,,84373,1150
1,1,88.98,西北,低,,74174,660
2,1,57.83,东西,中,,64845,375
1,1,62.01,西,中,,41929,260
3,1,76.37,南,低,,70708,540
1,1,67.88,东南,中,精,60253,409
1,1,52.66,南,中,,106343,560
2,1,57.12,南北,高,,78782,450
1,1,45.19,西南,低,,100686,455
1,1,35.99,南,高,,83356,300
3,1,133.5,南北,中,,112360,1500
2,2,112.45,南,中,精,88928,1000
3,1,122.4,,高,,122549,1500
1,1,35.02,北,中,,85665,300
2,1,84.28,东西,中,,78904,665
1,1,65.69,西北,中,,71548,470
1,1,43.17,南,高,,92657,400
1,1,51.4,东西,低,精,64202,330
1,1,64.56,西南,低,,102230,660
3,1,116.41,南北,高,,77313,900
1,1,53,南,低,精,90566,480
3,1,125.11,南北,低,,83926,1050
2,2,116.6,南北,中,中,64322,750
3,1,72.39,南北,低,中,56638,410
3,1,192.61,东西,高,,59966,1155
2,2,126.74,东,低,精,67066,850
3,1,84.12,东西,低,,59439,500
2,2,121.9,南北,高,,62838,766
1,0,117.82,南,低,,83857,988
3,1,86.68,南北,高,,63452,550
1,1,50.45,南,高,中,75322,380
3,1,112.6,南北,低,,53286,600
1,1,65.86,南北,低,中,56180,370
1,1,37.42,南,高,,81507,305
2,1,89.95,东西,中,,65926,593
3,2,159.3,南北,低,精,64658,1030
2,1,56.89,南北,中,中,72948,415
2,1,76.08,南北,高,,84779,645
3,2,180,南,低,,92556,1666
2,1,112.82,,中,,51409,580
2,2,148.4,西,低,中,57278,850
2,1,58.87,南北,高,,69645,410
2,2,82.57,南,中,,86593,715
1,1,61.9,南北,中,,72698,450
2,1,63.52,东西,中,,88161,560
4,2,174.9,南北,高,,56032,980
2,1,81.2,西北,中,,64655,525
1,1,61.88,西南,中,精,71105,440
4,2,403.72,南北,低,,148618,6000
4,2,294.62,西南,低,,71278,2100
2,1,55.6,南北,低,中,73741,410
2,2,113.5,西南,高,精,70485,800
2,2,84.03,东南,中,,94966,798
1,1,91.49,西,中,,90720,830
3,2,153.9,南北,高,,94217,1450
3,1,77.62,东南,高,,113373,880
3,2,139.7,东南,低,,64424,900
1,1,114.92,西,高,中,41768,480
3,2,143.21,西南,低,精,83793,1200
1,1,102,西,低,,78431,800
3,1,75.78,南北,中,,64661,490
2,1,81.79,南北,低,精,73359,600
2,1,76.1,东南,中,,91984,700
2,2,108.55,西北,中,,64947,705
4,2,199.62,南北,高,,150035,2995
3,1,59.5,南北,低,简,92437,550
2,2,208.25,南北,低,,58583,1220
1,1,45.68,南,中,,78809,360
2,1,49.7,南,中,中,72435,360
3,2,169.53,西南,中,,84351,1430
2,1,104.7,东北,高,精,79943,837
2,1,98.13,西南,高,,83563,820
1,1,55.54,南,高,,81383,452
2,1,83.7,东北,中,,73477,615
1,1,61.18,南,中,,67833,415
1,1,38.08,南,高,精,84821,323
1,1,81.92,东,低,,56152,460
1,1,51.17,东,中,,74262,380
4,2,292.77,南北,高,精,102470,3000
3,1,80.4,南北,高,,72761,585
2,1,57.49,南北,中,,67838,390
2,1,76.41,南北,高,精,52218,399
1,1,66.36,东西,低,,65552,435
3,2,187.18,南北,中,,95096,1780
1,1,50.19,南,低,,99621,500
2,2,101.52,西南,低,,72400,735
2,1,87.13,东北,低,中,55090,480
1,1,53.45,南,高,,74836,400
1,1,59.16,北,低,精,84517,500
3,2,158.9,南北,低,精,148521,2360
2,1,71.9,北,低,精,89013,640
1,1,82,北,高,精,91463,750
2,1,111.94,南,中,,71467,800
4,1,221,南北,高,,126697,2800
3,1,72.7,东西,高,中,66025,480
1,1,65.89,东,中,,68296,450
4,2,178,南北,高,,58989,1050
1,1,64.06,南,中,,85857,550
2,1,86.78,西,低,,72597,630
1,1,78,东,高,,70513,550
2,1,87.87,西,低,,102424,900
2,2,120.63,南北,低,,53884,650
3,1,74.42,南北,高,,99436,740
2,1,63.04,东西,中,,64879,409
3,2,139.91,南北,中,,52176,730
1,1,66.81,东南,中,精,98488,658
2,1,62.52,南,高,,71177,445
2,1,117.06,西,低,,71758,840
1,1,72.05,东,低,,99931,720
1,1,50.83,东南,高,精,59020,300
3,2,209,南北,低,精,130000,2717
3,1,78.38,南北,低,中,77188,605
1,1,57.76,西南,中,,74446,430
3,1,67.56,东北,低,简,84369,570
2,1,46.49,东南,高,,96795,450
3,1,68,南北,低,,79412,540
2,1,57.09,南北,高,,65686,375
3,1,82.45,南北,中,,54579,450
2,1,70.99,南北,高,简,67615,480
3,1,68.76,南北,中,,71844,494
3,2,199.4,南北,高,,100301,2000
1,1,117.97,东,低,,36450,430
2,1,60.23,西南,中,中,74714,450
4,2,177.59,南北,高,,42232,750
2,1,55.55,南,中,精,75608,420
2,1,72.33,东南,低,中,67745,490
1,1,38.87,南北,低,,66890,260
3,2,141.06,东,高,精,60967,860
3,1,144.12,东南,低,,72856,1050
2,2,110.31,南北,高,精,126915,1400
6,2,301.6,南北,低,,52553,1585
1,1,72.96,南北,中,精,63048,460
2,1,107.7,东西,低,,79851,860
1,1,53.62,南,低,,82059,440
5,2,273.14,南北,低,精,80545,2200
3,2,159.3,南北,低,精,72191,1150
2,1,140.24,西,低,,53480,750
3,1,57.59,南北,高,,86821,500
1,1,47.38,南,中,,59097,280
2,1,55.84,东西,低,,85960,480
3,2,144.27,西北,低,中,58917,850
2,1,87.8,南北,高,,97950,860
1,0,38,东,低,精,84211,320
3,2,83.3,南北,低,,79232,660
2,2,92.51,南北,中,中,67020,620
3,2,205.41,南北,低,,134998,2773
1,1,46.87,南,中,精,66140,310
2,2,92.02,南北,低,,53793,495
3,1,114,南北,中,精,89912,1025
3,1,120.31,南北,高,,77300,930
4,2,218.42,南北,中,,132772,2900
4,2,199.26,,低,精,75279,1500
2,1,105.33,东南,中,,83547,880
2,1,85.24,西南,高,简,70389,600
1,1,78.39,南,低,,82919,650
4,2,264.66,南北,低,精,86148,2280
3,1,110.5,东西,低,,58824,650
2,2,137,东西,中,,109489,1500
2,1,52.21,南北,低,,70868,370
3,2,158.1,南北,中,,75269,1190
2,1,78.44,西北,高,简,57369,450
2,1,60.7,南,中,,65898,400
5,2,286,南北,低,,60490,1730
1,1,40.43,东,低,,84096,340
4,2,220.72,南北,中,,58898,1300
1,1,56.99,南北,中,,66678,380
1,1,59.44,南,高,,63930,380
3,2,142.7,,低,,68676,980
2,1,119.6,北,低,,50167,600
2,1,222.42,南,低,,49996,1112
2,1,82.56,北,低,,72674,600
3,2,147,南北,高,,57823,850
2,1,98.76,北,中,精,63791,630
3,1,97.76,东北,低,,56260,550
2,1,75.78,东西,高,,54764,415
5,2,306.9,南北,高,,110785,3400
1,1,46.36,北,高,,81967,380
2,1,85.06,东北,低,,70538,600
1,1,60.69,东,中,,59318,360
1,1,65.44,西,高,精,120721,790
3,2,115.23,南,低,,124794,1438
2,2,101.15,南北,低,,84034,850
1,1,59.53,西,高,,87351,520
3,1,91.59,南北,中,,60050,550
3,2,144.91,南北,低,精,79981,1159
3,2,107.38,南北,高,简,58670,630
3,1,108.07,南北,中,,64773,700
6,2,229.14,南北,中,,91647,2100
3,1,130.8,东,高,,52982,693
2,1,199.8,西,低,,44044,880
1,1,49.34,北,高,精,60803,300
1,1,63.24,南,中,精,84915,537
3,2,144,南北,低,,69306,998
4,2,280,东南,高,,60000,1680
1,1,71,西南,中,精,84930,603
1,2,72.68,西,中,,121079,880
4,2,163.24,南北,高,,55134,900
2,2,119.13,南北,高,,96533,1150
3,1,145,南北,高,中,84138,1220
2,2,135.12,西北,低,精,59947,810
2,1,107.64,东,低,,74322,800
3,1,145.74,西北,高,,58323,850
4,2,193.78,东南,低,,54185,1050
2,1,101,南,中,,148515,1500
1,1,58.93,北,低,,89937,530
2,2,60.52,东南,低,,74356,450
2,2,342.5,东北,低,,54891,1880
1,1,59.7,北,高,,100503,600
1,1,88.88,南,中,中,73132,650
1,1,45.75,北,低,,74317,340
1,1,68.98,北,高,中,59438,410
2,1,115.7,南,低,,48401,560
3,2,144.8,南北,低,,91160,1320
3,2,137.68,东南,中,,60648,835
1,1,131.63,东南,低,,72172,950
2,1,68.85,西北,高,,84241,580
4,2,292.46,南北,低,,63257,1850
4,2,284.72,南北,高,,64976,1850
1,1,104.6,南,高,中,64914,679
1,1,104.6,南,高,中,64914,679
2,1,82.49,东南,高,,84859,700
3,1,133,南北,高,中,45113,600
2,1,72.86,南北,中,,46939,342
2,1,90.79,南北,中,,56724,515
4,2,107,南北,高,,55140,590
2,2,112.82,西北,高,精,51409,580
2,1,80.36,南北,高,,76531,615
2,1,83.45,南,低,,55123,460
1,2,90.57,南,低,,82809,750
2,1,80.6,南北,低,简,76923,620
3,2,166.5,南北,低,,57057,950
2,1,76.25,西,低,精,77377,590
2,2,116.28,西北,高,,73959,860
1,1,66.65,东南,中,,82521,550
1,1,65,东,中,精,84923,552
2,1,73.93,南北,高,,64926,480
2,1,141.87,西,高,,70487,1000
4,2,167.8,南北,高,精,119964,2013
2,2,131.5,西,低,中,57034,750
1,1,71.76,东南,低,,73857,530
3,2,190.15,东北,高,,63108,1200
4,2,300,东南,低,,83333,2500
5,2,296,东西,高,中,49324,1460
2,1,94,西北,中,,87234,820
3,2,183.08,东南,低,精,60083,1100
2,1,63.89,南北,中,,98607,630
3,2,234,南北,低,,32051,750
2,2,116.78,南,低,,94194,1100
4,2,182.46,西北,低,,76729,1400
2,1,65.96,南,低,,72771,480
4,2,206.08,南北,中,,55804,1150
4,1,173,南北,高,,50289,870
3,2,127.29,南北,低,,51850,660
3,2,168.08,南北,中,,107092,1800
2,1,174.35,南北,低,,45024,785
1,1,64.29,西南,高,,85550,550
2,1,72.02,南,中,,88864,640
2,2,108.53,南北,中,,69105,750
2,1,78.97,东,中,精,56984,450
1,1,375.91,西,低,,23942,900
1,1,297.26,东,低,,23885,710
1,1,590,西,低,,23729,1400
3,1,135.83,西,中,精,59633,810
2,2,105.1,南北,中,,85633,900
5,2,296.4,南北,低,,53306,1580
3,1,170.3,西南,高,精,87493,1490
3,2,150,南北,高,,83333,1250
3,2,218,西南,低,,79358,1730
2,2,98.76,北,中,精,64804,640
4,1,249.74,南北,低,,82085,2050
4,2,146,南北,中,精,120822,1764
3,1,157.83,西,中,,38649,610
4,2,229.9,南北,高,精,82645,1900
2,1,60.91,西北,中,中,75521,460
1,1,64.79,南,高,精,61738,400
1,1,48.14,东,中,豪,62318,300
1,1,66.36,东西,中,精,66305,440
1,1,63.16,东北,中,中,83914,530
2,2,130.97,东南,中,简,58029,760
2,1,57.39,东西,低,精,73183,420
2,1,53.63,南北,中,精,62465,335
1,1,65.2,西南,高,精,90491,590
1,1,43.5,南,高,精,64368,280
2,2,111.87,南北,高,简,99669,1115
1,1,45.43,南,低,精,63834,290
1,1,67.81,南,中,精,87745,595
2,1,100.5,南,低,精,89552,900
1,1,53.92,东南,高,精,90134,486
3,2,153.01,东北,中,中,39867,610
2,2,151.92,西,低,简,72407,1100
2,1,91.07,南,高,精,51060,465
3,2,163.96,西北,中,简,54891,900
1,1,76.14,北,中,简,63042,480
1,1,49.11,东,中,简,58033,285
1,1,45.36,西,中,中,94797,430
2,2,100.82,西南,高,中,64471,650
2,1,112.75,西,中,精,65632,740
1,1,63.87,南,低,精,63410,405
1,1,76.09,北,低,精,52569,400
2,1,82.68,北,高,精,70150,580
3,1,108.34,西,低,中,42920,465
2,1,60.5,东,低,简,71074,430
3,1,105.3,,低,简,79582,838
1,1,73.49,西北,低,精,72799,535
3,2,133.75,南,中,中,103178,1380
2,1,86.75,东西,高,精,63401,550
2,1,44.81,西,低,精,55122,247
3,2,151.66,西北,低,中,52750,800
3,2,163.84,南北,中,精,57068,935
3,2,142.67,南北,高,精,87615,1250
1,1,49.34,南,中,精,72963,360
1,1,49.89,东,低,简,55121,275
2,1,87.83,南,中,精,59775,525
2,2,102.61,东南,中,简,56525,580
1,1,62.58,北,高,中,108661,680
2,1,74.09,西,低,精,56688,420
2,1,63.01,南北,低,精,52373,330
2,1,75.44,东北,高,中,55673,420
3,1,88.18,南北,高,精,43094,380
2,1,53.91,东西,中,中,64923,350
1,1,40.2,南,低,简,22388,90
2,1,87.2,西南,中,简,59633,520
2,1,65.03,南北,低,精,69199,450
3,1,63.12,南北,中,精,60203,380
1,1,44.71,东南,中,简,98412,440
2,1,50.82,东南,中,中,72412,368
1,1,36.46,南,中,精,90510,330
2,1,54.7,南北,高,精,73126,400
2,1,67.01,南,高,精,74616,500
2,2,102.28,西南,中,精,53774,550
3,2,119.6,东南,高,精,62709,750
1,1,61.15,东北,中,精,80948,495
1,1,46.58,南,低,精,79433,370
2,1,88.96,南北,低,精,52271,465
5,3,230.49,南北,低,精,60697,1399
2,1,79.88,东南,中,精,61968,495
3,2,169.05,南北,中,精,79858,1350
1,1,59.53,西,中,精,56274,335
3,2,143.23,东南,中,精,68421,980
3,2,106.86,西南,低,精,64570,690
2,2,99.25,南,高,精,89673,890
2,1,87.84,南北,中,中,56922,500
2,2,91.14,东北,中,精,85583,780
2,1,85.01,南,高,简,95283,810
3,2,135.72,南北,中,简,81049,1100
2,1,51.85,南,低,中,74253,385
2,1,64.44,南,高,精,72626,468
3,1,60.89,东西,中,简,82115,500
1,1,50.88,南,低,精,60338,307
3,1,62.95,南北,高,中,65131,410
2,1,53.04,东西,低,精,96154,510
3,2,138.37,南北,中,精,72198,999
2,1,54.92,南,中,精,65186,358
2,1,107.48,西南,低,中,77224,830
1,1,45.26,南,高,简,61865,280
3,1,129.87,南北,低,简,63910,830
2,1,57.11,南北,低,中,57783,330
3,2,136.82,东西,高,中,62125,850
2,1,66.93,南北,低,中,77693,520
2,1,57.71,东西,高,中,60648,350
2,1,100.48,南,高,精,68173,685
2,1,91.16,,中,精,91049,830
1,1,46.76,南,低,精,74850,350
2,1,83.83,南北,中,精,57259,480
2,1,57.13,西南,低,精,71066,406
3,2,133.23,南北,高,精,81063,1080
2,1,90.15,南北,高,中,54354,490
3,1,81.15,西北,高,精,82563,670
2,1,74.34,南北,低,简,84073,625
1,1,59.53,东,高,豪,61314,365
1,0,45.7,西,中,精,68928,315
2,2,109.63,东南,高,精,84831,930
1,1,44.1,南,高,中,95238,420
2,1,69.53,南北,低,简,53214,370
2,1,108.98,西南,中,精,62397,680
2,2,121.57,西,中,精,59225,720
4,2,168.64,南北,高,精,75901,1280
2,1,67.63,东西,中,简,76593,518
1,1,60.57,北,高,精,70992,430
3,2,136.32,西南,高,中,45848,625
2,1,73.98,南北,高,精,44607,330
2,1,63.09,南北,中,简,73704,465
3,1,66.76,东北,低,中,65758,439
3,1,68.62,南北,低,精,87438,600
2,1,105.11,南,高,精,39863,419
1,1,63.58,南,中,精,72350,460
2,1,60.07,南北,高,简,62427,375
2,1,60.63,,高,精,61851,375
3,2,140.5,南北,低,中,61922,870
1,1,50.96,东南,低,中,86931,443
1,1,63.04,南北,低,精,66624,420
2,1,94.38,西南,中,精,54037,510
3,1,87.35,南北,高,精,68689,600
2,1,87.95,南北,低,豪,62536,550
3,1,92.62,,高,中,80976,750
2,1,60.38,南北,高,中,59622,360
2,1,52.49,南北,低,精,74300,390
1,1,80.08,南北,低,简,49950,400
3,1,93.44,,低,精,57791,540
2,1,117.01,南,中,中,64952,760
3,1,70.89,南北,高,精,74764,530
1,1,46.15,东,低,精,78007,360
1,1,46.83,东西,中,中,95238,446
4,3,160.33,南北,中,精,63619,1020
3,2,148.4,南北,中,精,61995,920
3,2,160.97,东南,高,精,86973,1400
3,1,78.76,南北,高,中,71102,560
2,1,55.17,南北,低,精,77941,430
2,1,95.19,东南,高,精,46749,445
1,1,63.15,南,高,精,57007,360
3,2,116.44,东南,低,精,57540,670
2,1,66.98,东北,高,精,61212,410
2,1,59.25,南北,低,精,75105,445
3,2,209.37,西南,高,精,74509,1560
3,1,88.26,南北,中,中,79311,700
1,1,59.36,北,中,中,59973,356
2,1,84.53,东北,高,精,76896,650
2,1,61.19,南北,高,简,65370,400
1,0,39.8,北,高,精,80402,320
1,1,48.97,东南,中,中,64938,318
1,1,36.65,南,低,精,65484,240
1,1,40.19,南,高,精,87086,350
2,1,90.6,南北,高,精,66004,598
3,2,152.24,南北,中,精,78823,1200
3,1,87.47,西南,高,简,74768,654
1,0,33.02,西,中,精,77226,255
1,1,44.81,东,高,精,81901,367
2,1,102.86,南北,低,精,41804,430
4,2,198.54,南北,高,精,70515,1400
3,1,75.27,南北,中,中,54471,410
3,1,92.24,东北,中,精,62012,572
1,1,66.59,西北,低,精,55414,369
1,1,67.67,东,高,精,73888,500
2,1,60.14,东西,低,精,55703,335
2,1,65.88,东西,中,精,52368,345
2,1,88.58,西南,高,精,49673,440
1,1,38.14,南北,低,精,94389,360
1,1,56.85,东北,中,中,56288,320
1,1,67.69,北,高,精,100458,680
1,1,66.22,南,高,中,54364,360
2,1,60.42,南北,低,精,66203,400
2,1,105.8,南,中,精,70888,750
2,1,79.36,东南,低,精,82535,655
4,2,253.8,南北,高,,53191,1350
2,1,110.25,南北,中,精,87075,960
3,2,214.4,西南,高,精,67631,1450
2,1,54.6,南,中,精,72894,398
2,1,61.79,南北,低,精,69591,430
2,1,54.59,南北,高,中,106247,580
1,1,61.03,西,中,精,78650,480
2,1,74.79,西南,中,简,84904,635
2,1,77.31,南北,高,精,82784,640
2,1,66.26,西南,高,精,92062,610
3,1,62.32,南北,高,中,77022,480
3,1,87.84,南北,低,精,58629,515
3,2,135.72,南北,低,精,77365,1050
3,1,61.5,南北,中,简,73171,450
2,1,55.59,南北,高,精,71955,400
2,1,58.66,东西,中,中,80123,470
2,1,57.87,南北,低,简,86401,500
2,1,48.85,南,高,简,75742,370
3,2,112.9,,中,精,73516,830
2,1,74.82,西南,高,精,64154,480
2,2,101.66,东南,高,精,88530,900
2,1,80.28,西,高,精,47334,380
2,1,57.19,南,低,精,70817,405
2,1,84.04,东南,低,精,71395,600
3,1,71.12,南北,高,中,66085,470
2,1,58.41,南,高,精,61633,360
2,1,62.49,南北,高,中,80013,500
2,1,67.76,东西,高,精,79693,540
1,1,57.49,南,中,中,77405,445
1,2,55.79,东南,中,精,116508,650
3,2,128.92,东西,低,精,40335,520
1,0,40.31,西,低,精,78144,315
2,1,61.78,南,低,中,65555,405
3,2,129.57,南北,高,精,58656,760
2,1,103.85,东,中,中,69331,720
3,1,74.92,东北,高,中,59397,445
1,1,47.17,南,高,精,59784,282
3,1,66.66,东西,低,中,76508,510
1,1,37.3,南,低,中,80429,300
2,2,103.4,西南,高,精,64797,670
1,1,48.22,南北,中,中,72584,350
1,1,40.99,北,低,简,74408,305
4,1,142.48,南北,高,精,45620,650
2,1,59.31,南北,低,中,62384,370
2,1,57.29,南北,高,中,69820,400
1,1,69.72,北,中,精,76018,530
1,1,49.97,南,高,精,52031,260
2,1,77.45,西南,高,精,52292,405
3,2,135.25,南北,高,简,42884,580
3,1,92.43,东南,低,精,91961,850
1,1,62.33,东西,高,精,94657,590
3,1,88.44,西南,中,中,101764,900
2,1,76.79,东南,中,中,69019,530
1,1,64.88,东北,中,精,77065,500
1,1,64.58,西北,中,精,86714,560
3,2,122.98,西北,低,精,82940,1020
2,2,103.11,东南,高,中,54311,560
1,1,72.66,西,中,中,54363,395
1,1,68.91,南北,低,精,61675,425
2,1,88.56,西,低,精,59846,530
2,2,90.8,西北,低,精,82599,750
1,1,50.01,南,低,精,65987,330
2,1,87.88,东北,中,精,113792,1000
1,1,54,西北,中,精,58333,315
3,2,144.3,西,低,中,54054,780
2,1,57.95,南北,中,精,73339,425
2,1,101.35,西,中,中,73014,740
3,1,78.81,南北,高,精,84888,669
3,2,118.04,东南,低,中,69976,826
3,2,157.59,西南,高,中,74878,1180
1,0,45.47,南,低,精,94568,430
2,1,80.94,西北,中,精,47566,385
1,1,69.68,西,中,,50230,350
2,1,62.05,东,高,,72522,450
1,1,63.73,北,中,中,78456,500
2,1,132.42,南,中,,64190,850
1,1,41.69,南,低,简,67162,280
1,1,39.19,北,低,,102067,400
2,2,95.58,南北,低,,60682,580
3,2,179.61,南北,高,,87968,1580
3,2,168.74,南,中,,87709,1480
6,2,209.39,东西,高,,93605,1960
3,2,156.35,南北,低,精,89543,1400
2,1,56.24,南北,低,,62233,350
3,2,138.13,西南,中,,87599,1210
1,1,96.65,东北,高,,77600,750
3,1,89.31,南北,高,,100773,900
3,2,109.1,东南,中,,64620,705
3,2,141.41,南北,低,,43137,610
1,1,58.68,北,低,,66462,390
2,2,104.81,南,低,,69173,725
2,2,124.2,东西,低,,102254,1270
1,1,99.64,北,低,,68246,680
1,1,45.21,北,低,,64145,290
3,2,278.46,南北,高,,93371,2600
3,2,229.32,南北,高,,87214,2000
2,2,118.97,西,高,,73968,880
2,1,60.14,南北,低,,65680,395
2,1,136.3,西,低,,88041,1200
3,2,121.4,南,中,,78007,947
1,1,61.49,南,高,,61799,380
1,1,57.91,南,低,,64928,376
3,2,143.4,南北,低,精,87169,1250
2,1,61.24,南北,中,,53886,330
1,1,46.8,南,中,精,66239,310
1,1,74.35,南,低,,69939,520
2,2,93.76,南北,低,,63993,600
1,1,60.65,东西,中,,67601,410
1,1,41.23,南,低,,79554,328
2,1,59.27,,高,中,69175,410
2,1,70.72,西北,低,中,67873,480
1,1,57.74,北,高,,86595,500
3,2,161.47,西南,中,,60692,980
3,1,70.72,,高,中,65752,465
2,1,125.76,南,高,,69975,880
2,1,121,南北,高,,47934,580
2,2,95.5,东南,高,,84817,810
2,1,82.94,西南,低,,96455,800
1,1,42.46,东,高,,94206,400
2,1,71.02,东北,低,,50690,360
2,1,74.54,南北,高,,74859,558
2,1,61.35,南北,高,,69927,429
2,1,57.25,南,高,精,76856,440
2,1,55.42,南北,高,,79394,440
2,1,87.38,西南,低,,77821,680
1,1,55.39,东,低,,63188,350
3,2,141.64,南北,高,,107314,1520
3,1,155.42,西北,中,,48256,750
3,1,109.07,南北,高,简,64179,700
2,1,93.59,南北,低,,59835,560
1,1,41,南,低,,7317,30
2,1,120.8,南北,中,精,52152,630
3,2,152.02,东西,低,,71043,1080
1,1,71.32,西北,低,,50757,362
1,1,48.99,西,低,,61237,300
3,1,86.7,西北,中,中,55363,480
2,1,96.5,西南,低,,64249,620
2,1,92.35,南,低,精,67136,620
3,2,138.48,南北,低,精,86655,1200
2,1,91.14,东北,中,中,82291,750
1,1,78.28,南,高,中,58763,460
3,1,87.46,南北,高,精,50880,445
2,1,104.79,南北,中,中,49623,520
2,1,95.22,南北,高,精,52825,503
2,1,96.34,西,高,中,62279,600
2,1,88.75,,中,精,50704,450
2,1,82.73,南,中,精,48954,405
2,1,96,西南,中,,60417,580
2,2,127.06,东南,低,,66898,850
2,1,91.58,西南,低,精,66608,610
3,2,113.85,东北,高,,50944,580
2,1,89.95,南北,低,,50028,450
3,1,86.23,南北,中,,46388,400
1,1,77.88,南,低,,77042,600
2,2,103.3,西南,低,,70668,730
2,2,117.15,南北,高,,72557,850
2,1,103.71,南北,低,,64603,670
2,1,87.04,南,中,,97656,850
3,2,132.5,东北,高,,44528,590
2,1,50.58,南,高,,65243,330
3,2,160.12,南北,低,,59955,960
1,1,48.86,东,中,,144290,705
3,2,84.09,,低,,87406,735
2,1,118.39,南,低,,49835,590
3,1,128.7,南北,中,,50505,650
1,1,71.05,西,高,,63336,450
4,2,284,南北,低,,47535,1350
5,多,237.7,南北,低,,69962,1663
4,3,400,南北,高,,95000,3800
1,0,171.8,南北,低,,49476,850
2,1,54.64,南,低,,84187,460
3,1,85.96,东南,低,,75617,650
4,2,185,南北,高,,43243,800
2,1,292.43,东,低,,36248,1060
2,2,138.61,东南,高,,64930,900
4,2,144.71,南北,高,,82924,1200
1,1,84,南,中,,65000,546
3,1,143,南北,中,,49650,710
1,1,48.9,东南,中,,69530,340
1,1,156.5,北,低,,35783,560
1,1,54.49,南,中,,78914,430
3,1,90.57,东北,低,,40852,370
3,1,122.79,西北,低,精,65803,808
2,1,70.76,南北,高,精,80554,570
2,1,108.65,南北,低,精,69949,760
2,1,58.65,南北,中,精,49957,293
3,1,82.26,东北,中,中,114272,940
2,1,73.27,北,低,精,55957,410
3,1,92.2,,低,简,40672,375
2,1,69.23,西北,低,中,54889,380
3,1,145.72,南北,低,精,70684,1030
1,1,63.42,东,中,精,81678,518
2,1,74.61,东,低,精,61654,460
3,2,133.03,东西,高,精,57882,770
2,1,67.82,南,高,简,44235,300
1,1,69.68,东南,中,中,100459,700
3,2,186.42,南北,高,精,72417,1350
2,1,73.14,西南,低,精,62346,456
2,1,65.28,南北,低,,65564,428
2,1,52.49,南北,低,精,70490,370
3,1,81.15,东南,高,精,77634,630
1,1,66.77,北,高,精,74884,500
2,1,49.54,南北,高,精,62576,310
4,2,204.35,南北,低,简,80744,1650
1,1,45.47,北,高,精,94568,430
3,1,96.05,,高,简,53097,510
2,1,78.88,南北,低,中,59584,470
3,2,200.31,南北,高,中,89361,1790
2,1,95.75,南北,中,精,88773,850
2,2,112.27,东北,高,精,81055,910
2,1,60.72,东西,高,中,73287,445
2,1,53.81,东西,低,精,74336,400
1,2,66.49,南北,高,中,58655,390
2,1,71.94,南北,高,简,79928,575
3,2,198.13,南,低,精,80755,1600
1,1,62.79,北,高,精,54149,340
2,1,79.12,东北,中,精,56876,450
2,1,79.34,东北,低,精,73103,580
4,2,275.71,南北,低,精,114976,3170
1,1,43.6,南,低,精,71101,310
2,2,116.71,东,高,精,70260,820
2,1,100.85,东北,高,精,57511,580
4,2,214.42,南北,中,豪,72288,1550
1,1,45.1,南北,高,中,77605,350
3,2,139.34,东西,高,精,83250,1160
3,1,114.06,南北,低,简,49974,570
1,1,47.54,西北,低,简,70467,335
2,2,166.04,东北,低,中,84317,1400
2,1,56.89,东西,高,中,52733,300
2,1,57.56,南北,高,精,68624,395
2,2,98.67,东西,中,简,55741,550
3,2,144.62,西南,中,精,96805,1400
3,1,87.55,南北,中,中,108509,950
3,1,70.44,南北,中,精,69989,493
2,1,77.09,南,高,精,56428,435
2,1,89.76,南北,低,简,57932,520
3,2,177.47,东南,高,精,84521,1500
2,1,84.13,南,低,简,72507,610
2,1,65.6,南北,中,中,84756,556
2,2,110.88,南北,中,,67551,749
3,1,142.79,南北,高,,42020,600
1,1,69.72,北,高,,71142,496
2,1,97.97,东,中,,76554,750
2,1,86.69,南北,中,,60907,528
2,1,65.98,南北,中,,75781,500
2,1,73.1,东南,中,,51984,380
3,1,73.84,南北,高,,75163,555
1,1,50.94,南,中,,38280,195
